-1089.73,-1118.16,-1089.95
-1166.2,-1195.03,-1167.71
-1283.95,-1312.96,-1286.15
-1446.64,-1475.2,-1448.74
-1627.67,-1655.53,-1629.96
-1819.15,-1846.87,-1822.01
-2045.28,-2073.44,-2048.26
-2423.6,-2452.7,-2426.73
-2975.19,-3004.83,-2978.86
-3491.82,-3520.8,-3495.91
-3730.6,-3757.92,-3735.13
-3663.37,-3688.57,-3667.45
-3408.18,-3431.88,-3411.3
-3023.13,-3046.17,-3026.31
-2572.34,-2595.42,-2575.88
-2130.93,-2153.81,-2135.06
-1714.18,-1735.8,-1719.01
-1333.01,-1353.55,-1337.27
-989.59,-1010.5,-992.543
-727.739,-750.396,-730.361
-567.836,-591.992,-571.062
-451.377,-475.851,-454.921
-342.808,-367.39,-345.981
-221.602,-246.614,-223.58
-122.263,-148.266,-123.209
-66.3889,-94.0539,-68.4713
-5.24044,-34.116,-8.5879
75.8043,47.3669,73.7337
169.926,142.521,169.641
228.641,201.549,229.311
223.504,197.113,225.381
215.09,189.594,218.119
243.486,218.08,246.01
317.843,292.392,319.221
399.208,373.786,401.159
459.415,434.603,462.998
534.733,511.293,539.021
633.523,611.319,637.161
747.521,726.066,750.632
820.185,799.144,824.126
812.758,791.658,817.541
769.146,746.968,773.981
727.911,703.89,732.426
704.258,678.271,706.878
650.051,622.543,649.289
530.772,502.431,526.898
385.326,355.983,380.537
250.591,219.84,247.156
163.282,132.016,161.143
95.7323,65.3762,94.9614
17.2888,-11.5055,18.6175
-37.8377,-65.2003,-34.619
-126.013,-152.93,-122.186
-300.041,-327.454,-297.459
-503.37,-531.498,-502.197
-659.785,-688.323,-658.322
-726.386,-755.184,-723.269
-692.93,-722.637,-688.567
-547.919,-578.357,-543.52
-368.304,-398.709,-364.248
-258.868,-288.561,-255.082
-216.944,-245.3,-213.067
-219.791,-247.853,-216.116
-241.487,-269.985,-239.136
-220.973,-249.354,-219.302
-109.806,-138.364,-107.345
65.6761,36.7997,68.5855
271.164,243.598,273.488
538.756,513.874,541.287
807.249,783.928,810.888
971.373,948.153,975.269
1027.35,1004.39,1031.84
1014.18,992.469,1020.14
1120.6,1100.94,1127.15
1579.12,1561.59,1585.43
2305.4,2289.34,2311.4
2901.97,2885.9,2908
3038.7,3021.27,3045.09
2746.66,2727.7,2752.94
2253.67,2232.87,2259.37
1758.91,1736.41,1763.55
1367.76,1345.31,1371.27
1050.2,1028.94,1053.61
721.295,701.355,725.875
332.806,313.765,339.032
-33.7713,-53.2412,-27.7286
-233.095,-254.111,-229.151
-231.124,-253.031,-228.485
-92.4049,-113.858,-89.6801
40.6766,19.786,43.8793
78.9908,58.1631,82.4967
71.4727,50.0132,74.7499
93.3563,71.1943,95.7767
177.809,156.199,179.75
250.368,229.811,253.329
240.243,220.559,244.661
206.515,187.517,212.256
227.246,208.151,234.336
300.022,281.174,307.41
347.618,329.632,354.775
321.27,303.329,327.904
257.208,239.144,262.604
223.108,205.9,227.741
250.486,233.886,255.663
270.241,252.737,276.793
224.188,205.223,231.132
147.654,127.782,153.401
104.51,84.0851,109.489
131.99,111.596,137.705
164.911,145.625,171.825
150.654,132.591,158.074
117.638,100.502,125.33
106.551,90.2757,115.216
145.016,129.051,153.932
177.781,161.057,185.855
162.374,144.57,170.416
117.883,101.066,126.745
86.2873,71.5905,96.1555
109.612,94.9354,119.391
132.575,116.314,140.593
113.764,96.6958,120.452
82.7854,67.3167,89.7195
69.1576,56.9251,77.2374
98.8802,89.5483,108.205
124.115,117.289,134.94
108.873,103.941,120.891
80.5888,76.0339,92.7044
64.0132,58.2794,75.6276
89.947,82.1453,99.7996
116.107,107.335,123.443
112.82,105.348,119.709
102.585,96.6729,111.057
96.1041,90.4215,105.829
121.531,115.011,131.13
127.658,120.349,136.675
100.363,92.9362,109.589
88.3873,80.3638,97.5866
83.8255,74.1803,92.5782
99.2968,88.1674,108.643
112.094,100.622,122.82
106.755,94.7569,118.763
103.598,89.5145,116.601
92.9747,76.774,106.591
97.3613,80.8685,111.183
102.375,86.7276,116.69
93.8182,78.5355,109.038
91.7217,76.876,107.772
79.9654,66.4589,96.9846
80.0961,67.9053,97.7051
78.3854,67.4771,95.8359
65.1514,55.6017,82.4108
67.9628,57.6526,84.0181
54.6094,41.5991,67.7967
48.9268,34.5616,60.1126
57.0638,42.8053,68.1439
54.4666,40.0553,65.6799
57.5318,43.4025,68.7956
52.2423,39.7108,63.9216
52.0599,40.7489,63.6523
50.9031,38.4113,60.7478
39.9361,24.6757,46.9999
40.4479,23.171,45.9623
32.0302,14.3168,37.5613
25.0433,7.54551,30.7157
23.6444,5.9776,29.2504
21.8257,3.73026,27.6586
28.4228,9.83304,35.0935
14.2235,-5.01059,21.6402
5.73973,-13.5432,13.4659
15.3575,-2.53634,23.7013
16.1717,0.343854,25.4507
29.3104,13.9004,39.6583
53.4286,36.615,65.1963
113.143,95.4178,126.219
208.398,191.109,221.956
294.243,278.096,307.242
377.369,362.445,389.461
455.185,441.781,466.428
520.326,508.871,530.679
551.048,540.244,561.06
533.601,521.798,543.229
488.486,475.928,497.539
421.935,409.247,431.341
373.52,360.906,383.585
368.724,355.998,378.634
398.56,385.957,408.134
442.64,431.039,453.37
413.617,402.775,425.626
289.166,279.036,300.571
160.458,151.191,170.645
85.0511,75.6063,93.4293
29.8119,19.1703,35.3109
-63.1984,-75.4321,-60.1908
-178.868,-192.138,-177.495
-296.665,-309.743,-295.646
-414.745,-426.943,-412.464
-522.589,-533.81,-519.35
-620.707,-631.148,-618.279
-687.375,-697.982,-687.1
-726.169,-738.301,-727.613
-742.365,-755.518,-743.672
-734.604,-747.034,-734.967
-733.406,-745.075,-733.4
-741.277,-752.443,-741.047
-760.988,-771.908,-759.902
-801.075,-812.686,-799.693
-859.663,-871.799,-859.553
-951.53,-963.587,-953.151
-1068.12,-1079.84,-1070.44
-1201.78,-1213.26,-1203.58
-1346.48,-1358.16,-1347.35
-1498.73,-1511.38,-1498.61
-1653.85,-1668.21,-1654.3
-1730.55,-1745.53,-1733.33
-1689.98,-1703.55,-1693.9
-1564.95,-1576.47,-1568.26
-1393.76,-1403.84,-1396.02
-1232,-1241.95,-1232.81
-1100.96,-1112.29,-1101.34
-1009.14,-1022.6,-1011.19
-941.007,-956.831,-943.522
-861.502,-879.541,-860.953
-772.14,-792.158,-767.659
-673.716,-696.12,-666.805
-575.563,-601.278,-567.558
-485.77,-515.867,-477.613
-403.563,-438.849,-394.95
-348.018,-388.698,-337.194
-309.792,-355.734,-296.088
-282.503,-334.181,-267.205
-259.18,-316.605,-243.6
-231.818,-293.52,-216.003
-226.512,-291.567,-209.79
-234.076,-302.026,-215.906
-241.322,-311.805,-221.31
-241.285,-315.09,-219.388
-232.716,-310.575,-208.886
-236.204,-317.407,-209.941
-243.976,-328.007,-216.033
-247.923,-335.654,-219.763
-236.172,-327.586,-208.632
-208.984,-303.204,-182.093
-198.835,-294.741,-170.977
-204.218,-299.672,-174.266
-218.246,-312.481,-187.142
-227.921,-322.646,-197.184
-222.742,-319.116,-192.247
-226.515,-323.873,-194.921
-233.391,-331.019,-201.271
-243.542,-340.641,-211.751
-248.767,-344.056,-217.386
-236.936,-329.982,-207.322
-234.685,-326.091,-207.744
-235.491,-326.191,-210.33
-222.211,-313.127,-197.037
-186.265,-277.159,-160.653
-149.759,-238.856,-124.833
-140.18,-227.019,-115.612
-134.218,-219.702,-109.442
-127.129,-210.994,-102.585
-104.617,-185.883,-79.5816
-64.6907,-143.696,-38.2401
-48.6797,-127.2,-21.8628
-43.3044,-122.138,-18.1928
-30.2877,-108.865,-7.59985
1.54299,-75.5555,22.728
50.1331,-24.0275,70.4343
74.0906,2.43687,93.2858
77.8826,6.31291,95.9587
63.193,-9.38714,80.8175
42.4058,-30.0305,59.6301
22.7404,-48.124,38.5376
-23.499,-92.3375,-9.11567
-64.6236,-131.881,-50.6148
-84.7651,-151.153,-70.1353
-75.1773,-140.633,-59.4241
-28.9531,-92.3662,-12.6966
14.7816,-46.1823,31.4691
52.6865,-6.19547,70.8079
104.197,46.8261,123.842
211.621,155.069,231.332
351.458,295.487,369.799
393.086,336.919,409.988
313.648,257.052,329.9
180.866,125.178,196.6
51.9254,-2.36035,66.4694
-63.7599,-116.902,-50.3893
-193.82,-245.576,-181.026
-298.489,-348.632,-285.14
-360.375,-408.26,-345.071
-390.892,-436.204,-374.684
-417.385,-461.414,-402.933
-479.496,-523.556,-467.082
-535.964,-579.62,-523.591
-570.73,-612.937,-556.745
-593.15,-634.226,-578.653
-603.036,-643.938,-590.404
-621.582,-662.551,-610.067
-632.639,-673.437,-619.955
-646.316,-686.183,-631.832
-682.361,-720.194,-666.325
-729.174,-765.552,-712.9
-767.276,-804.66,-753.124
-743.772,-783.119,-732.604
-673.807,-713.42,-664.017
-592.477,-631.221,-582.15
-515.589,-553.548,-503.916
-479.262,-515.847,-466.128
-454.238,-489.691,-441.039
-420.94,-456.982,-409.28
-371.775,-409.684,-361.891
-298.35,-338.127,-290.369
-229.78,-270.742,-223.305
-161.164,-201.892,-154.703
-103.569,-142.384,-95.7513
-62.6858,-99.9847,-53.5091
-19.1752,-56.4304,-9.42935
11.9076,-25.5089,21.5231
43.4182,5.9856,52.406
67.2954,29.7903,76.0633
76.2998,39.4776,86.1039
88.0968,52.77,98.986
86.9071,52.5143,97.4496
95.979,61.2432,104.774
109.967,74.2461,116.606
115.932,79.5697,121.98
125.917,89.6926,132.995
126.017,90.1889,134.507
139.873,103.98,149.708
156.874,120.523,167.415
160.472,124.057,171.294
168.74,132.58,179.548
169.965,133.944,179.863
172.693,137.602,181.828
166.271,133.1,176.346
156.619,124.877,168.429
168.792,137.318,181.422
172.138,140.904,184.988
174.034,144.022,187.634
171.617,143.729,185.127
164.628,138.039,175.393
168.265,140.451,176.156
159.416,128.628,167.993
156.803,122.347,167.907
155.827,118.013,168.057
155.595,115.864,168.429
173.852,132.887,186.782
197.231,154.505,207.509
261.075,215.704,267.383
365.832,317.198,372.303
477.556,425.799,489.956
574.431,519.781,593.152
613.764,557.112,635.728
613.248,556.379,636.978
588.571,531.519,612.589
551.05,492.423,573.479
525.361,465.245,546.255
490.795,430.6,511.108
457.192,397.566,477.921
412.322,353.283,433.34
354.574,297.605,372.329
311.942,258.201,323.271
269.134,216.567,278.378
237.615,184.179,252.567
206.186,152.764,228.375
167.295,115.346,193.99
145.453,95.021,175.108
127.686,78.3221,158.064
117.984,69.4573,146.314
98.9019,50.8281,124.857
69.018,20.5801,93.4682
60.6375,11.5288,84.8495
51.0863,2.46235,76.0845
43.0864,-4.52819,66.8821
28.5296,-19.3571,48.6135
10.0662,-38.8654,28.4487
9.40186,-39.4624,29.7907
-10.5542,-57.4496,12.0547
-26.361,-70.4532,-3.88798
-27.4377,-69.7517,-6.9108
-35.0584,-77.4506,-15.8501
-32.2039,-75.6653,-12.2395
-31.8874,-75.8924,-10.4629
-21.1287,-64.4208,0.691139
1.35814,-40.2608,22.8528
20.92,-18.62,43.378
41.3078,2.91748,66.182
31.3997,-7.15979,57.7371
8.40677,-30.0408,34.6194
-7.53259,-45.4358,17.5931
-18.8602,-56.3001,4.52249
-5.41994,-41.9279,17.2553
13.9228,-20.9494,36.7735
52.3544,18.4162,74.021
106.827,72.3706,125.858
149.337,114.814,166.555
184.584,151.716,201.658
189.904,159.345,206.853
189.779,160.812,206.295
205.546,176.82,221.555
231.131,201.477,246.116
267.93,237.726,282.343
285.446,255.866,299.442
312.298,284.167,324.754
372.928,346.984,384.575
422.158,397.843,434.969
410.439,386.054,424.413
308.78,283.893,322.774
169.989,145.268,183.695
31.3687,7.38695,44.8919
-97.1901,-120.076,-83.2418
-180.168,-202.391,-165.377
-243.377,-266.202,-229.36
-301.887,-325.939,-289.741
-367.976,-392.516,-356.986
-438.793,-463.247,-428.243
-475.614,-500.217,-464.547
-493.664,-518.858,-481.876
-494.225,-520.291,-482.841
-492.581,-519.433,-482.346
-506.099,-533.394,-497.446
-508.855,-535.847,-501.295
-513.649,-539.748,-505.637
-518.957,-544.21,-510.36
-535.702,-560.215,-527.724
-575.24,-599.312,-567.998
-593.743,-618.594,-586.313
-598.867,-625.392,-591.632
-598.734,-625.629,-591.987
-604.404,-630.604,-597.38
-626.941,-653.687,-619.742
-636.303,-663.85,-628.702
-647.149,-673.695,-638.426
-665.65,-690.789,-656.479
-706.085,-731.492,-698.026
-769.235,-796.6,-762.785
-808.881,-838.68,-803.5
-830.691,-861.812,-825.527
-840.517,-871.855,-834.423
-857.141,-887.501,-850.851
-887.17,-914.438,-882.873
-883.05,-907.491,-881.309
-848.99,-872.74,-849.042
-786.902,-810.335,-787.716
-714.87,-736.304,-715.763
-654.334,-672.249,-654.542
